Department,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Type
CHE,43500,11,PWL,0,Chemical Engineering Laboratory,M,03:30 pm-04:20 pm,27,30,-3,0,0,0,0,0,0,Nien-Hwa L Wang (P),01/12-05/02,ARMS 1103,Laboratory Preparation
CHE,43500,12,PWL,0,Chemical Engineering Laboratory,M,03:30 pm-04:20 pm,27,29,-2,0,0,0,0,0,0,Enrico Martinez Sainz (P),01/12-05/02,FRNY 1043,Laboratory Preparation
CHE,43500,13,PWL,4,Chemical Engineering Laboratory,M,04:30 pm-05:20 pm,81,89,-8,0,0,0,0,0,0,"Enrico Martinez Sainz (P), Vilas Ganpat Pol , Nien-Hwa L Wang",01/12-05/02,FRNY G140,Lecture
CHE,44200,1,PWL,3,Chemistry And Engineering Of High Polymers,MWF,12:30 pm-01:20 pm,40,25,15,0,0,0,0,0,0,"James M Caruthers (P), You-Yeon Won",01/12-05/02,FRNY B124,Lecture
CHE,45000,1,PWL,0,Design And Analysis Of Processing Systems,T,03:30 pm-05:20 pm,27,27,0,0,0,0,0,0,0,Mark J Koeper (P),01/12-05/02,FRNY 1033,Laboratory
CHE,45000,2,PWL,0,Design And Analysis Of Processing Systems,W,09:30 am-11:20 am,27,29,-2,0,0,0,0,0,0,Michael L Bynum (P),01/12-05/02,FRNY 1033,Laboratory
CHE,45000,5,PWL,0,Design And Analysis Of Processing Systems,T,11:30 am-01:20 pm,27,29,-2,0,0,0,0,0,0,Michael L Bynum (P),01/12-05/02,FRNY 1033,Laboratory
CHE,45000,6,PWL,0,Design And Analysis Of Processing Systems,W,01:30 pm-03:20 pm,26,24,2,0,0,0,0,0,0,Jianfeng Liu (P),01/12-05/02,FRNY 1033,Laboratory
CHE,45000,9,PWL,0,Design And Analysis Of Processing Systems,T,09:30 am-11:20 am,27,26,1,0,0,0,0,0,0,Michael L Bynum (P),01/12-05/02,FRNY 1033,Laboratory
CHE,45000,10,PWL,0,Design And Analysis Of Processing Systems,T,01:30 pm-03:20 pm,26,22,4,0,0,0,0,0,0,Conor D Parks (P),01/12-05/02,FRNY 1033,Laboratory
CHE,45000,11,PWL,4,Design And Analysis Of Processing Systems,MWF,11:30 am-12:20 pm,160,157,3,0,0,0,0,0,0,"Jeffrey J Siirola (P), Rakesh Agrawal , Carl D Laird , Gintaras V Reklaitis",01/12-05/02,EE 170,Lecture
CHE,53600,1,PWL,3,Particulate Systems,MWF,10:30 am-11:20 am,40,12,28,0,0,0,40,12,28,James Donald Litster (P),01/12-05/02,FRNY G124,Lecture
CHE,59700,25,PWL,3,Chm Process Tech & Ind Strctr,TR,01:30 pm-02:45 pm,40,27,13,0,0,0,0,0,0,Jeffrey J Siirola (P),01/12-05/02,FRNY G124,Lecture
CHE,59700,26,PWL,3,Engr Appl Biological Molecules,MWF,09:30 am-10:20 am,30,10,20,0,0,0,0,0,0,Chongli Yuan (P),01/12-05/02,FRNY G124,Lecture
CHE,62100,1,PWL,3,Advanced Transport Phenomena II,MWF,11:30 am-12:20 pm,40,10,30,0,0,0,0,0,0,Sangtae Kim (P),01/12-05/02,FRNY G124,Lecture
CHE,63200,1,PWL,3,Linear Operator Methods In Chemical Engineering,TR,12:00 pm-01:15 pm,40,5,35,0,0,0,0,0,0,Doraiswami Ramkrishna (P),01/12-05/02,FRNY G124,Lecture
CHE,66000,1,PWL,3,Chemical Reaction Engineering,TR,10:30 am-11:45 am,40,26,14,0,0,0,0,0,0,Rajamani P Gounder (P),01/12-05/02,FRNY G124,Lecture
CHE,66200,1,PWL,3,Catalysis,TR,03:00 pm-04:15 pm,40,22,18,0,0,0,0,0,0,Fabio H Ribeiro (P),01/12-05/02,FRNY G124,Lecture
CHE,66800,1,PWL,3,Colloidal And Interfacial Phenomena,MWF,01:30 pm-02:20 pm,40,14,26,0,0,0,0,0,0,You-Yeon Won (P),01/12-05/02,FRNY G124,Lecture
CHE,68500,1,PWL,3,Educational Methods In Engineering,T,01:30 pm-04:20 pm,20,1,19,0,0,0,20,7,13,Phillip Charles Wankat (P),01/12-05/02,KNOY B029,Lecture
CHE,69000,1,PWL,0,Seminar In Chemical Engineering,TR,09:00 am-10:15 am,175,114,61,0,0,0,0,0,0,Arvind Varma (P),01/12-05/02,FRNY G140,Lecture
CHE,69700,26,PWL,3,Chem Engr Teaching Experience,M,05:30 pm-06:20 pm,40,26,14,0,0,0,0,0,0,Kendall T Thomson (P),01/12-05/02,FRNY G124,Lecture
CHE,69700,44,PWL,1,Approaches To Chem Eng Res,T,01:30 pm-02:20 pm,15,12,3,0,0,0,0,0,0,John A Morgan (P),01/12-05/02,FRNY B121,Lecture
CHE,69700,69,PWL,3,Crystallization Systems In ChE,TR,04:30 pm-05:45 pm,40,9,31,0,0,0,0,0,0,Zoltan Nagy (P),01/12-05/02,FRNY G124,Lecture
ECE,20000,1,PWL,0,Electrical And Computer Engineering Seminar,R,10:30 am-11:20 am,120,93,27,0,0,0,0,0,0,Angela Sue Jones Rainwater (P),01/12-05/02,EE 170,Lecture
ECE,20100,1,PWL,3,Linear Circuit Analysis I,MWF,01:30 pm-02:20 pm,140,124,16,0,0,0,0,0,0,Byunghoo Jung (P),01/12-05/02,EE 170,Lecture
ECE,20200,1,PWL,3,Linear Circuit Analysis II,MWF,07:30 am-08:20 am,172,125,47,0,0,0,0,0,0,Raymond A Decarlo (P),01/12-05/02,EE 170,Lecture
ECE,20200,2,PWL,3,Linear Circuit Analysis II,MWF,03:30 pm-04:20 pm,95,96,-1,0,0,0,0,0,0,Eric Scott Furgason (P),01/12-05/02,MSEE B012,Lecture
ECE,20200,3,PWL,3,Linear Circuit Analysis II,MWF,11:30 am-12:20 pm,90,86,4,0,0,0,0,0,0,Raymond A Decarlo (P),01/12-05/02,HORT 117,Lecture
ECE,20700,1,PWL,1,Electronic Measurement Techniques,R,07:30 am-10:20 am,30,29,1,0,0,0,0,0,0,"Yukun An (P), Joon Young Kim , Matthew A Swabey",01/12-05/02,EE 163,Laboratory
ECE,20700,2,PWL,1,Electronic Measurement Techniques,R,11:30 am-02:20 pm,30,30,0,0,0,0,0,0,0,"Chamika Mihiranga Liyanagedera (P), Joon Young Kim , Matthew A Swabey",01/12-05/02,EE 161,Laboratory
ECE,20700,3,PWL,1,Electronic Measurement Techniques,T,11:30 am-02:20 pm,30,31,-1,0,0,0,0,0,0,"Chamika Mihiranga Liyanagedera (P), Joon Young Kim , Matthew A Swabey",01/12-05/02,EE 161,Laboratory
ECE,20700,4,PWL,1,Electronic Measurement Techniques,T,07:30 am-10:20 am,30,26,4,0,0,0,0,0,0,"Orchi Hassan (P), Joon Young Kim , Matthew A Swabey",01/12-05/02,EE 161,Laboratory
ECE,20700,5,PWL,1,Electronic Measurement Techniques,T,07:30 am-10:20 am,30,28,2,0,0,0,0,0,0,"Yukun An (P), Joon Young Kim , Matthew A Swabey",01/12-05/02,EE 163,Laboratory
ECE,20700,6,PWL,1,Electronic Measurement Techniques,W,07:30 am-10:20 am,30,27,3,0,0,0,0,0,0,"Maliha Hossain (P), Joon Young Kim , Matthew A Swabey",01/12-05/02,EE 163,Laboratory
ECE,20700,7,PWL,1,Electronic Measurement Techniques,W,11:30 am-02:20 pm,30,29,1,0,0,0,0,0,0,"Joon Young Kim (P), Matthew A Swabey",01/12-05/02,EE 161,Laboratory
ECE,20700,8,PWL,1,Electronic Measurement Techniques,T,11:30 am-02:20 pm,30,30,0,0,0,0,0,0,0,"Jhalak Patel (P), Joon Young Kim , Matthew A Swabey",01/12-05/02,EE 163,Laboratory
ECE,20700,9,PWL,1,Electronic Measurement Techniques,W,07:30 am-10:20 am,30,27,3,0,0,0,0,0,0,"Jianxin Sun (P), Joon Young Kim , Matthew A Swabey",01/12-05/02,EE 161,Laboratory
ECE,20700,10,PWL,1,Electronic Measurement Techniques,F,07:30 am-10:20 am,30,24,6,0,0,0,0,0,0,"Jianxin Sun (P), Joon Young Kim , Matthew A Swabey",01/12-05/02,EE 161,Laboratory
ECE,20700,11,PWL,1,Electronic Measurement Techniques,R,11:30 am-02:20 pm,30,30,0,0,0,0,0,0,0,"Jhalak Patel (P), Joon Young Kim , Matthew A Swabey",01/12-05/02,EE 163,Laboratory
ECE,20700,12,PWL,1,Electronic Measurement Techniques,W,11:30 am-02:20 pm,30,30,0,0,0,0,0,0,0,"Zhulin Peng (P), Joon Young Kim , Matthew A Swabey",01/12-05/02,EE 163,Laboratory
ECE,20700,13,PWL,1,Electronic Measurement Techniques,F,07:30 am-10:20 am,30,16,14,0,0,0,0,0,0,"Maliha Hossain (P), Joon Young Kim , Matthew A Swabey",01/12-05/02,EE 163,Laboratory
ECE,20700,14,PWL,1,Electronic Measurement Techniques,R,07:30 am-10:20 am,30,25,5,0,0,0,0,0,0,"Orchi Hassan (P), Joon Young Kim , Matthew A Swabey",01/12-05/02,EE 161,Laboratory
ECE,20700,15,PWL,1,Electronic Measurement Techniques,F,11:30 am-02:20 pm,30,26,4,0,0,0,0,0,0,"Pavan Koundinya (P), Joon Young Kim , Matthew A Swabey",01/12-05/02,EE 161,Laboratory
ECE,20800,1,PWL,1,Electronic Devices And Design Laboratory,T,11:30 am-02:20 pm,24,24,0,0,0,0,0,0,0,"Yubo Sun (P), Andrew David Balmos , Matthew A Swabey",01/12-05/02,EE 167,Laboratory
ECE,20800,2,PWL,1,Electronic Devices And Design Laboratory,R,02:30 pm-05:20 pm,24,24,0,0,0,0,0,0,0,"Rishi Naidu (P), Andrew David Balmos , Matthew A Swabey",01/12-05/02,EE 167,Laboratory
ECE,20800,3,PWL,1,Electronic Devices And Design Laboratory,W,07:30 am-10:20 am,24,8,16,0,0,0,0,0,0,"Andrew David Balmos (P), Matthew A Swabey",01/12-05/02,EE 167,Laboratory
ECE,20800,4,PWL,1,Electronic Devices And Design Laboratory,F,07:30 am-10:20 am,24,6,18,0,0,0,0,0,0,"Yubo Sun (P), Andrew David Balmos , Matthew A Swabey",01/12-05/02,EE 167,Laboratory
ECE,20800,5,PWL,1,Electronic Devices And Design Laboratory,T,02:30 pm-05:20 pm,24,24,0,0,0,0,0,0,0,"Soonam Lee (P), Andrew David Balmos , Matthew A Swabey",01/12-05/02,EE 167,Laboratory
ECE,20800,6,PWL,1,Electronic Devices And Design Laboratory,R,07:30 am-10:20 am,24,19,5,0,0,0,0,0,0,"Shaobo Fang (P), Andrew David Balmos , Matthew A Swabey",01/12-05/02,EE 167,Laboratory
ECE,20800,8,PWL,1,Electronic Devices And Design Laboratory,T,07:30 am-10:20 am,24,21,3,0,0,0,0,0,0,"Dahjung Chung (P), Andrew David Balmos , Matthew A Swabey",01/12-05/02,EE 167,Laboratory
ECE,20800,9,PWL,1,Electronic Devices And Design Laboratory,F,11:30 am-02:20 pm,24,20,4,0,0,0,0,0,0,"Shaobo Fang (P), Andrew David Balmos , Matthew A Swabey",01/12-05/02,EE 167,Laboratory
ECE,20800,12,PWL,1,Electronic Devices And Design Laboratory,W,11:30 am-02:20 pm,24,24,0,0,0,0,0,0,0,"Soonam Lee (P), Andrew David Balmos , Matthew A Swabey",01/12-05/02,EE 167,Laboratory
ECE,20800,13,PWL,1,Electronic Devices And Design Laboratory,W,02:30 pm-05:20 pm,24,21,3,0,0,0,0,0,0,"Dahjung Chung (P), Andrew David Balmos , Matthew A Swabey",01/12-05/02,EE 167,Laboratory
ECE,25500,1,PWL,3,Introduction To Electronic Analysis And Design,MWF,02:30 pm-03:20 pm,118,115,3,0,0,0,0,0,0,"Pratik Kashyap (P), Alexander V Kildishev",01/12-05/02,BRNG 2280,Lecture
ECE,25500,2,PWL,3,Introduction To Electronic Analysis And Design,TR,12:00 pm-01:15 pm,140,116,24,0,0,0,0,0,0,Babak Ziaie (P),01/12-05/02,WTHR 104,Lecture
ECE,26400,2,PWL,3,Advanced C Programming,MWF,08:30 am-09:20 am,114,104,10,0,0,0,0,0,0,Cheng-Kok Koh (P),01/12-05/02,PHYS 223,Lecture
ECE,26400,3,PWL,3,Advanced C Programming,TR,04:30 pm-05:45 pm,30,17,13,0,0,0,0,0,0,Robert L Givan (P),01/12-05/02,EE 115,Lecture
ECE,27000,4,PWL,0,Introduction To Digital System Design,F,10:30 am-01:20 pm,30,30,0,0,0,0,0,0,0,"Cordelia M Brown (P), David George Meyer",01/12-05/02,EE 350,Laboratory
ECE,27000,5,PWL,0,Introduction To Digital System Design,F,01:30 pm-04:20 pm,30,27,3,0,0,0,0,0,0,"Cordelia M Brown (P), David George Meyer",01/12-05/02,EE 350,Laboratory
ECE,27000,6,PWL,0,Introduction To Digital System Design,W,01:30 pm-04:20 pm,30,29,1,0,0,0,0,0,0,"Cordelia M Brown (P), David George Meyer",01/12-05/02,EE 350,Laboratory
ECE,27000,7,PWL,0,Introduction To Digital System Design,R,07:30 am-10:20 am,30,19,11,0,0,0,0,0,0,"Cordelia M Brown (P), David George Meyer",01/12-05/02,EE 350,Laboratory
ECE,27000,13,PWL,0,Introduction To Digital System Design,T,11:30 am-02:20 pm,30,30,0,0,0,0,0,0,0,"Cordelia M Brown (P), David George Meyer",01/12-05/02,EE 350,Laboratory
ECE,27000,16,PWL,0,Introduction To Digital System Design,W,10:30 am-01:20 pm,30,29,1,0,0,0,0,0,0,"Cordelia M Brown (P), David George Meyer",01/12-05/02,EE 350,Laboratory
ECE,27000,18,PWL,4,Introduction To Digital System Design,MWF,04:30 pm-05:20 pm,300,260,40,0,0,0,0,0,0,"Cordelia M Brown (P), David George Meyer",01/12-05/02,WTHR 200,Lecture
ECE,27000,19,PWL,0,Introduction To Digital System Design,R,02:30 pm-05:20 pm,30,28,2,0,0,0,0,0,0,"Cordelia M Brown (P), David George Meyer",01/12-05/02,EE 350,Laboratory
ECE,27000,20,PWL,0,Introduction To Digital System Design,R,11:30 am-02:20 pm,30,29,1,0,0,0,0,0,0,"Cordelia M Brown (P), David George Meyer",01/12-05/02,EE 350,Laboratory
ECE,27000,22,PWL,0,Introduction To Digital System Design,T,07:30 am-10:20 am,30,10,20,0,0,0,0,0,0,"Cordelia M Brown (P), David George Meyer",01/12-05/02,EE 350,Laboratory
ECE,27000,23,PWL,0,Introduction To Digital System Design,T,02:30 pm-05:20 pm,30,29,1,0,0,0,0,0,0,"Cordelia M Brown (P), David George Meyer",01/12-05/02,EE 350,Laboratory
ECE,27900,5,PWL,1,Sophomore Participation In Vertically Integrated Projects In Electrical And Computer Engineering,W,05:30 pm-06:20 pm,90,8,82,0,0,0,90,107,-17,"Jan P Allebach (P), Alexander William Layton , Chun-Jung Tai , Ni Yan",01/12-01/18,EE 129,Lecture
ECE,27900,6,PWL,2,Sophomore Participation In Vertically Integrated Projects In Electrical And Computer Engineering,W,05:30 pm-06:20 pm,90,12,78,0,0,0,90,107,-17,"Jan P Allebach (P), Alexander William Layton , Chun-Jung Tai , Ni Yan",01/12-01/18,EE 129,Lecture
ECE,30100,1,PWL,3,Signals And Systems,TR,04:30 pm-05:45 pm,118,123,-5,0,0,0,0,0,0,Michael D Zoltowski (P),01/12-05/02,PHYS 114,Lecture
ECE,30100,2,PWL,3,Signals And Systems,MWF,04:30 pm-05:20 pm,78,50,28,0,0,0,0,0,0,Chih-Chun Wang (P),01/12-05/02,ME 2061,Lecture
ECE,30200,1,PWL,3,Probabilistic Methods In Electrical And Computer Engineering,MWF,12:30 pm-01:20 pm,105,52,53,0,0,0,0,0,0,Saul B Gelfand (P),01/12-05/02,WTHR 172,Lecture
ECE,30200,2,PWL,3,Probabilistic Methods In Electrical And Computer Engineering,MWF,03:30 pm-04:20 pm,105,105,0,0,0,0,0,0,0,Mary L Comer (P),01/12-05/02,WTHR 172,Lecture
